date,hour,slug,yes_token,no_token,utc_time
2025-11-28,5pm,bitcoin-up-or-down-november-28-5pm-et,85239988155877650610934131855495262425149092387545217933859818254038731907209,23654884655269850624640658319255779543894483346201950601486495111847849239154,2025-11-28T22:00:00Z
2025-11-28,6pm,bitcoin-up-or-down-november-28-6pm-et,25233097287423344094444807198131122780101230752592445706673774452125646571535,2087975746300101190214751768754543496650327509629337075809257339515488640406,2025-11-28T23:00:00Z
2025-11-28,7pm,bitcoin-up-or-down-november-28-7pm-et,66467755561793315857002995488204071697791039758396280507745139691854104657801,82896404614146174021799253128234983958844174948860091972326137637904554633806,2025-11-29T00:00:00Z
2025-11-28,8pm,bitcoin-up-or-down-november-28-8pm-et,24355163575285808562584359083875478657673309917732635292585986458105505147780,74517055237126356034535715976954694252546299204946440127310028213294448681121,2025-11-29T01:00:00Z
2025-11-28,9pm,bitcoin-up-or-down-november-28-9pm-et,97405083476812033233243329514891668887836805974532568323005274969835501294109,42225268817815289400469062876143247728526748878810305974916932233200971294528,2025-11-29T02:00:00Z
2025-11-28,10pm,bitcoin-up-or-down-november-28-10pm-et,71292629034358135302745207067720200157336125459293831985623129698451499803905,13519393135086053618390175695878191458000279402656990256206698355655506648574,2025-11-29T03:00:00Z
2025-11-28,11pm,bitcoin-up-or-down-november-28-11pm-et,39141644621571802316419911601495355358084748663410366852444911542323558431519,23226227611230604845720462794250183981802582211782200567716617718042356809254,2025-11-29T04:00:00Z
2025-11-29,12am,bitcoin-up-or-down-november-29-12am-et,101368186987709228173470763144530558859294878270306184144984167810978988945168,113183996485838335953566689567912551448116592208329152766850709720766763236488,2025-11-29T05:00:00Z
2025-11-29,1am,bitcoin-up-or-down-november-29-1am-et,61061150095819623631721461616573364445437505978441178123052907587426404759622,6658399201712550392143660537064083221076959430156523159935812609953960393178,2025-11-29T06:00:00Z
2025-11-29,2am,bitcoin-up-or-down-november-29-2am-et,40565923966890074903426140366735763842520284497385121646402024819516295876488,4073593775320742347595418419372838054511526249435450138181572576387455744019,2025-11-29T07:00:00Z
2025-11-29,3am,bitcoin-up-or-down-november-29-3am-et,114327200183607377275686155869747153056886464480339956167354772184726313807555,113022776414305388442921123592787730599835714892634209717761486808865672466527,2025-11-29T08:00:00Z
2025-11-29,4am,bitcoin-up-or-down-november-29-4am-et,89290140267135678986949115731672882136369360568281578442192480869522320371476,65502198523082047107098783604332906335547528683164573740423643690850589290014,2025-11-29T09:00:00Z
2025-11-29,5am,bitcoin-up-or-down-november-29-5am-et,94839314385149591360536115547674913014715769748868889153052406939338180939894,56563362459373173135615421404349102282537753438444061658015512646752559700888,2025-11-29T10:00:00Z
2025-11-29,6am,bitcoin-up-or-down-november-29-6am-et,61987692070384011227546161496723649358872482826799920172645402449979798068239,66457655230027607550833853426439518278865163180696179925722689683466329251468,2025-11-29T11:00:00Z
2025-11-29,7am,bitcoin-up-or-down-november-29-7am-et,9141709733114982804926460518577769660609726072058808589113914165135521392178,24756809827078541435795539677683643228072146588079837422795173556910967579658,2025-11-29T12:00:00Z
2025-11-29,8am,bitcoin-up-or-down-november-29-8am-et,60009978303010249324529538788716907837798080133936755072733335331422325761638,61656508007750339627262066756986464385904432959612317241657540551690308809883,2025-11-29T13:00:00Z
2025-11-29,9am,bitcoin-up-or-down-november-29-9am-et,93467638917186039493980692069866908010959753390043677374558116719880716690952,70093503287958617489885973559347317120631450412834757144729488867042353476532,2025-11-29T14:00:00Z
2025-11-29,10am,bitcoin-up-or-down-november-29-10am-et,91881635178843809623261552506604218377396476981200405890685830379686538256100,75917345104871306341874382941940773330516871280550016620707823504727260829595,2025-11-29T15:00:00Z
2025-11-29,11am,bitcoin-up-or-down-november-29-11am-et,97761149214396003750271911218687926877867654620962274153612515091128872789596,19375947715174531880109523338870870709626952572346458933164735320341477844811,2025-11-29T16:00:00Z
2025-11-29,12pm,bitcoin-up-or-down-november-29-12pm-et,10234495064579298109845338576978854040613890235738917492026617352052063030798,15246899192457822154577042481304098012220841272134898498475978452398531572823,2025-11-29T17:00:00Z
2025-11-29,1pm,bitcoin-up-or-down-november-29-1pm-et,46490589577033917270942695782061318364880522990756765302537644478651340506259,46252046840329744486818587613908038943440298398871112063195809991475493918054,2025-11-29T18:00:00Z
2025-11-29,2pm,bitcoin-up-or-down-november-29-2pm-et,27987695400334339716201315690463945523449014868812274098975624263688811770159,115651058302234617613020295686175438769308407251926371418217080582996875251201,2025-11-29T19:00:00Z
2025-11-29,3pm,bitcoin-up-or-down-november-29-3pm-et,2501008624847345641873483448115691080301169668599307121890829145753912701021,107833979186029120370434776433472550028704221004433931888435832683149982795952,2025-11-29T20:00:00Z
2025-11-29,4pm,bitcoin-up-or-down-november-29-4pm-et,62565725875883887955001515387528233797165526167036042612223593713565812632497,68326043077919745090804054114997511489541304668679544141276194491962415845942,2025-11-29T21:00:00Z
2025-11-29,5pm,bitcoin-up-or-down-november-29-5pm-et,57675424329969613001402932929152434722821122130636051951297192954850080356358,26342035413612383728034120345564787035593057448438179353533293232256089308688,2025-11-29T22:00:00Z
2025-11-29,6pm,bitcoin-up-or-down-november-29-6pm-et,82354548097417381320288121801103339983937061511271456991273119501685448190392,75813966697534104251330053793282873277928661338450430310059213967077226489319,2025-11-29T23:00:00Z
2025-11-29,7pm,bitcoin-up-or-down-november-29-7pm-et,79544224319510115500909443817959566202430193820284591923636828219219223018332,4364306958847414119924926489727935811960139523945297648589151077051908234922,2025-11-30T00:00:00Z
2025-11-29,8pm,bitcoin-up-or-down-november-29-8pm-et,31657204407995076369076141635289236281510942210420587546842624852259853129986,62105485092906669310377413065534903579805641417972643897221726595361928440526,2025-11-30T01:00:00Z
2025-11-29,9pm,bitcoin-up-or-down-november-29-9pm-et,84881650352831002597302518753252470472218471700041837974921077491120577103352,92789246748836652109700070955344874398384724388346993480304372497147564945405,2025-11-30T02:00:00Z
2025-11-29,10pm,bitcoin-up-or-down-november-29-10pm-et,45799586726284650556950065061415687132687677659991347388440892452829520593192,67794797657736469443123796466959925357929078863300160321028884726571832761856,2025-11-30T03:00:00Z
2025-11-29,11pm,bitcoin-up-or-down-november-29-11pm-et,86957332900574173419915577067239897852937131115363409237912518777665474951752,2158508772349748324358323725786473360235132214656305619406549109192871129625,2025-11-30T04:00:00Z
2025-11-30,12am,bitcoin-up-or-down-november-30-12am-et,64980338357775867765251631289585002657075395111701437409245681017795687400790,97579033985179377616403477582193971115274966768881881367664447120670700250139,2025-11-30T05:00:00Z
2025-11-30,1am,bitcoin-up-or-down-november-30-1am-et,105915903492850594438941259269222150914336553851218858522375394365616499577221,92238250612131141552769576403746991228233186991878644513703853147965909672503,2025-11-30T06:00:00Z
2025-11-30,2am,bitcoin-up-or-down-november-30-2am-et,67061279083736153319367578708551986341060295648516049226605228001860508771552,88778184228309304398650871613287256562295904269871636829624067109601379811978,2025-11-30T07:00:00Z
2025-11-30,3am,bitcoin-up-or-down-november-30-3am-et,109793392347291775892782040746807983629916587314219030537450895067069658804080,71445239093442381015550614597955610661469525077320559692074905134025178005041,2025-11-30T08:00:00Z
2025-11-30,4am,bitcoin-up-or-down-november-30-4am-et,1111879662094802299976075066304388890209865262769972181922241081666915015324,43787292938382747501187322890680607886630511255503918059500944437040852964006,2025-11-30T09:00:00Z
2025-11-30,5am,bitcoin-up-or-down-november-30-5am-et,27869989635006386287739712934111426635278821147307132639523247567743160820665,62029231773685888015527347280749331454298224364610753820295529551815540568473,2025-11-30T10:00:00Z
2025-11-30,6am,bitcoin-up-or-down-november-30-6am-et,59639904818932826897760148930209500453885189359087480029717574386517251626046,45401587001918104336502845362225188488651146840639870075373490594773555097554,2025-11-30T11:00:00Z
2025-11-30,7am,bitcoin-up-or-down-november-30-7am-et,74219965166547181880595384129161841435954184933674492172544253259160220748176,54808418278071086123943336423448595412329679079042145381161657238294223364097,2025-11-30T12:00:00Z
2025-11-30,8am,bitcoin-up-or-down-november-30-8am-et,73302248026875248265352507712081649939372370521675422966854361195218517963264,96222109835886329584400718466590963478703874457157826720571940565271184093225,2025-11-30T13:00:00Z
2025-11-30,9am,bitcoin-up-or-down-november-30-9am-et,64953136205060523414110053828340512608127284750487663458634305505010127404076,89290699568945956654197458367268977025726874312493162750589102837594179571394,2025-11-30T14:00:00Z
2025-11-30,10am,bitcoin-up-or-down-november-30-10am-et,4943053125713370600029441655013726236868618118630339463522046162760984100780,81268123203716475689658708223161819649897821568280065659730739881526578129505,2025-11-30T15:00:00Z
2025-11-30,11am,bitcoin-up-or-down-november-30-11am-et,70213444528441998268312625672400350783978600286882188260378406851081222648227,96815457689003396182124324155000489826678935286733346984771687848645456729092,2025-11-30T16:00:00Z
2025-11-30,12pm,bitcoin-up-or-down-november-30-12pm-et,41582529544181936902314256030115459310618447495424321992830919980185701582530,49528876106351574802597361744837654327066031725348483706026993396693070962310,2025-11-30T17:00:00Z
2025-11-30,1pm,bitcoin-up-or-down-november-30-1pm-et,112928197445457696515665483587967235498115369360883822055956320388443731645484,22360067018912705601018629442831359153903629923203417088765375926814456079513,2025-11-30T18:00:00Z
2025-11-30,2pm,bitcoin-up-or-down-november-30-2pm-et,95778504007907632627106667897330049538232238401913197434658531784685629975268,2621678294518731337605795937443637145607536444181387960897526100318677807908,2025-11-30T19:00:00Z
2025-11-30,3pm,bitcoin-up-or-down-november-30-3pm-et,22107624077814803981456641806661955709667184251533328013257049974945351927388,51260673528563549791700198143278498687631775209283002031579752890443644957867,2025-11-30T20:00:00Z
2025-11-30,4pm,bitcoin-up-or-down-november-30-4pm-et,57901874963109009577367489136538441622454731670377037857950258412440470297280,81207421415641862921217946636733646669384764897044051295598174707373614476593,2025-11-30T21:00:00Z
2025-11-30,5pm,bitcoin-up-or-down-november-30-5pm-et,15293491189281068324603009707325431547147925916119076653488971000359179409178,114816636131158730225395095066639625099519519880720262621645357555172957658522,2025-11-30T22:00:00Z
2025-11-30,6pm,bitcoin-up-or-down-november-30-6pm-et,60883594353521991687895475903226914823863570597840279509458134063222981794998,88721265374453860205209564498018032763226152297876136173415762476900905916055,2025-11-30T23:00:00Z
2025-11-30,7pm,bitcoin-up-or-down-november-30-7pm-et,62000542588181394519418802603055220393056578569275530606229143401278265078368,15620287700635023208743236875022884208935326040198289735152792597019856058440,2025-12-01T00:00:00Z
2025-11-30,8pm,bitcoin-up-or-down-november-30-8pm-et,21195083838495936061688639974326181883282795973378297534904798473732155279196,40178995739206007649501779318925980467256412577901431942392069973069142613819,2025-12-01T01:00:00Z
2025-11-30,9pm,bitcoin-up-or-down-november-30-9pm-et,40622148127302919621706062526619737790453891257585889264669256300400453456902,35378069536181137744080372593979906099039548674481937795641250206413883838153,2025-12-01T02:00:00Z
2025-11-30,10pm,bitcoin-up-or-down-november-30-10pm-et,85719574909370383742128546923753962041194650264880146655889374090815582298333,12149506607843727726842876302965525816297844670215877999942273601511652156560,2025-12-01T03:00:00Z
2025-11-30,11pm,bitcoin-up-or-down-november-30-11pm-et,14355665484771113395932461307872520684149798908530124089326657844353118261386,30340148180830170297308120327098857472365688071745965201738308218948401317262,2025-12-01T04:00:00Z
2025-12-01,12am,bitcoin-up-or-down-december-1-12am-et,100261804103823233417924427664891718820025507682935545465367704024015912761207,38885069568282831403742213571129506120343026694490692063130800382984515554028,2025-12-01T05:00:00Z
2025-12-01,1am,bitcoin-up-or-down-december-1-1am-et,84481858745735331640480429471573422666057773869318903635061500178981919456665,27998175196636193525989321090106421063871486791448779753838563671975863769060,2025-12-01T06:00:00Z
2025-12-01,2am,bitcoin-up-or-down-december-1-2am-et,20445594197563784035032311979768379236441837864928273879704801911846790665541,50945830695678730593513299164684429605831511875986404787833529707811689828151,2025-12-01T07:00:00Z
